第一行的键因为敏感而删除,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13470,44030300300407T0001,building,深南东路5018号旁活动板房,"{""type"":""Polygon"",""coordinates"":[[[114.10116639156384,22.54575901383904],[114.10111296944993,22.545755924734276],[114.10107803183058,22.546099420987453],[114.10107731367576,22.5461064831623],[114.10113505306767,22.546114522704183],[114.10113589674846,22.54610495453163],[114.10116639156384,22.54575901383904]]]}",WGB_44030300300407T0001,,,,,,225.63,44030300300407T0001,,,1,,,,0,440303001,桂园街道,深南东路5018号旁活动板房,440303,罗湖区,"图形：网格办,核实情况:程序判断",4.40303E+11,老围社区,
,4.40303E+18,building,,"{""type"":""Polygon"",""coordinates"":[[[114.10017268088261,22.557327127808968],[114.10017362238061,22.557273765227578],[114.1001449005395,22.557299963834335],[114.10017268088261,22.557327127808968]]]}",WGB_4403030030110200008,,,1,,0,8.59,4.40303E+18,,,8,3,砖混结构,,2,440303001,桂园街道,红岭中路2118号建设集团大厦旁排气房,440303,罗湖区,"图形：地形图,编码来源：网格办",4.40303E+11,松园社区,1
,44030300300406T0003,building,,"{""type"":""Polygon"",""coordinates"":[[[114.10588791411662,22.54594858434359],[114.10586109255404,22.546018321609857],[114.10596838090966,22.54605050823752],[114.10601666043563,22.5459110335877],[114.105920100867,22.54587348222923],[114.10588791411662,22.54594858434359]]]}",WGB_44030300300406T0003,,,,,,187.66,,,,9,,,,3,440303001,桂园街道,深圳东路5002号南门邮政报刊亭,440303,罗湖区,"图形：网格办,核实情况:程序判断",4.40303E+11,红村社区,
13488,44030300300405T0002,building,广场北街7号宝安南路2003--1,"{""type"":""Polygon"",""coordinates"":[[[114.10583561096296,22.546847124533315],[114.10583561086224,22.54684444252379],[114.10583024678039,22.546855171382006],[114.10588389137365,22.546873946270207],[114.1059455819787,22.546822984495584],[114.1058758448748,22.546777387481438],[114.10583561096296,22.546847124533315]]]}",WGB_44030300300405T0002,,,,,,64.7,44030300300405T0002,,,9,,,,3,440303001,桂园街道,广场北街7号宝安南路2003--1,440303,罗湖区,"图形：网格办,核实情况:程序判断",4.40303E+11,红村社区,
